enabled, mode, speed, route, path/tool, filename, post, options, opt_cmd
on, cmd,  medi, when, tools/whenBlock, README,                      y, @th
on, cmd,  fast, when, tools/whenBlock, help,                        y, @h
on, cmd,  fast, when, tools/whenBlock, long_help,                   y, help

on, both, fast, when, tools/whenBlock, blockByHash,                 y, blocks = 0xd19bc98080cd70951fad3951cef2d512e6334aa3c7e64a38985c955d4d2e273b
on, both, fast, when, tools/whenBlock, combined_options_1,          y, blocks = 10000 & verbose
on, both, fast, when, tools/whenBlock, customized_1,                y, blocks = myblock
on, both, fast, when, tools/whenBlock, first_block,                 y, blocks = 0
on, both, fast, when, tools/whenBlock, homestead_customized,        y, blocks = homestead & verbose & fmt = json
on, both, fast, when, tools/whenBlock, intermediate_block_1,        y, blocks = 1000000
on, both, fast, when, tools/whenBlock, intermediate_block_2,        y, blocks = 2677160
on, both, fast, when, tools/whenBlock, invalid_alone_syntax_2,      y, dates = 2015-03-02
on, both, fast, when, tools/whenBlock, invalid_alone_syntax_3,      y, blocks = pppppp1
on, both, fast, when, tools/whenBlock, invalid_alone_syntax_4,      y, blocks = 0pppppp
on, both, fast, when, tools/whenBlock, invalid_block_1,             y, blocks = 0x0a
on, both, fast, when, tools/whenBlock, invalid_block_2,             y, blocks = 1ppppppp
on, both, slow, when, tools/whenBlock, invalid_list_syntax_1,       y, list
on, both, fast, when, tools/whenBlock, invalid_list_syntax_2,       y, blocks = 213123213 & list
on, both, fast, when, tools/whenBlock, invalid_list_syntax_3,       y, dates = 2015-03-02 & list
on, both, slow, when, tools/whenBlock, invalid_list_syntax_4,       n, blocks = 23123 & list & fmt = txt
on, both, fast, when, tools/whenBlock, invalid_long_alone_syntax_2, y, dates = 2015-03-02
on, both, fast, when, tools/whenBlock, invalid_long_alone_syntax_3, y, blocks = pppppp1
on, both, fast, when, tools/whenBlock, invalid_long_alone_syntax_4, y, blocks = 0pppppp
on, both, slow, when, tools/whenBlock, invalid_long_list_syntax_1,  n, list & fmt = csv
on, both, fast, when, tools/whenBlock, invalid_long_list_syntax_2,  y, blocks = 213123213 & list
